transaction_id,customer_id,account_id,transaction_type,amount,transaction_date
30960,6675,10675,transfer,2201.72,2024-10-16
30961,6675,10675,withdrawal,95478.2,2024-09-20
30962,6675,10675,deposit,16427.61,2025-04-13
30963,6675,10675,withdrawal,59933.94,2025-03-22
30964,6675,10675,deposit,8642.57,2025-07-08
30965,6675,10675,deposit,51747.86,2025-03-21
30966,6675,10675,deposit,1850.93,2024-10-04
30967,6676,10676,withdrawal,521.06,2025-07-19
30968,6676,10676,transfer,4479.44,2025-04-16
30969,6676,10676,transfer,9848.84,2025-07-22
30970,6677,10677,transfer,3406.82,2024-12-12
30971,6677,10677,deposit,577.66,2025-03-31
30972,6677,10677,payment,11109.41,2025-04-27
30973,6677,10677,payment,7257.29,2025-04-22
30974,6677,10677,deposit,2287.68,2024-07-04
30975,6678,10678,withdrawal,23501.89,2024-08-06
30976,6678,10678,deposit,21431.06,2024-03-14
30977,6678,10678,deposit,5088.79,2025-08-11
30978,6678,10678,payment,8165.17,2025-06-16
30979,6678,10678,payment,9516.34,2024-10-26
30980,6678,10678,deposit,10650.74,2025-06-16
30981,6678,10678,withdrawal,16160.61,2024-02-10
30982,6678,10678,deposit,10324.1,2025-08-26
30983,6679,10679,withdrawal,1993.92,2025-10-22
30984,6679,10679,deposit,6071.81,2024-08-12
30985,6679,10679,transfer,251863.44,2024-10-12
30986,6679,10679,payment,1999.51,2024-10-24
30987,6680,10680,deposit,40910.19,2024-07-11
30988,6680,10680,withdrawal,2748.21,2024-08-21
30989,6680,10680,withdrawal,40287.58,2025-12-05
30990,6680,10680,payment,50546.21,2025-06-06
30991,6680,10680,withdrawal,625.41,2025-05-08
30992,6680,10680,deposit,3187.6,2025-10-04
30993,6681,10681,payment,4590.13,2024-02-08
30994,6681,10681,payment,93746.99,2024-01-16
30995,6681,10681,payment,1429.16,2025-01-07
30996,6681,10681,payment,77176.12,2025-10-30
30997,6681,10681,transfer,755.21,2025-12-03
30998,6682,10682,deposit,4577.48,2025-09-30
30999,6682,10682,payment,2021.11,2024-05-21
31000,6682,10682,transfer,4413.28,2025-06-20
31001,6682,10682,transfer,23543.98,2024-05-01
31002,6682,10682,transfer,1368.58,2025-07-31
31003,6683,10683,payment,3769.54,2025-08-08
31004,6683,10683,payment,2797.66,2025-01-09
31005,6683,10683,deposit,6488.15,2025-03-29
31006,6683,10683,payment,20126.47,2024-04-30
31007,6683,10683,deposit,23440.47,2025-05-05
31008,6683,10683,payment,33346.41,2025-03-29
31009,6684,10684,withdrawal,1322.72,2024-09-23
31010,6684,10684,transfer,10974.66,2024-06-02
31011,6684,10684,withdrawal,658.32,2025-07-22
31012,6684,10684,withdrawal,12989.26,2025-01-25
31013,6685,10685,withdrawal,6655.32,2024-04-12
31014,6685,10685,withdrawal,105.59,2024-01-12
31015,6685,10685,transfer,44129.95,2024-02-19
31016,6685,10685,payment,39212.11,2024-03-13
31017,6685,10685,deposit,16834.23,2024-05-18
31018,6685,10685,payment,9427.63,2024-05-19
31019,6685,10685,deposit,609.01,2025-09-13
31020,6686,10686,payment,59507.37,2025-10-01
31021,6686,10686,transfer,23492.49,2024-12-16
31022,6686,10686,withdrawal,11834.16,2025-04-27
31023,6686,10686,withdrawal,28332.37,2025-12-17
31024,6686,10686,withdrawal,4811.32,2025-04-23
31025,6686,10686,withdrawal,984.89,2024-12-16
31026,6686,10686,transfer,1179.01,2024-04-22
31027,6686,10686,deposit,25753.92,2024-03-30
31028,6687,10687,withdrawal,40008.61,2025-02-01
31029,6687,10687,deposit,8437.96,2025-12-06
31030,6687,10687,deposit,1041.63,2025-04-30
31031,6688,10688,withdrawal,17918.83,2025-03-19
31032,6688,10688,payment,15428.09,2025-01-21
31033,6688,10688,deposit,19621.13,2025-03-21
31034,6688,10688,transfer,31089.55,2025-09-28
31035,6688,10688,withdrawal,1250.69,2024-04-24
31036,6688,10688,transfer,2210.76,2025-11-25
31037,6688,10688,deposit,2052.27,2025-05-26
31038,6688,10688,withdrawal,8767.99,2025-10-30
31039,6689,10689,transfer,2483.15,2025-05-04
31040,6689,10689,payment,109474.44,2024-07-12
31041,6689,10689,payment,3925.05,2024-08-21
31042,6689,10689,withdrawal,2276.15,2025-07-20
31043,6689,10689,withdrawal,24953.36,2024-07-28
31044,6689,10689,transfer,6192.66,2025-04-12
31045,6689,10689,transfer,82250.68,2024-08-28
31046,6690,10690,payment,3009.86,2025-02-07
31047,6690,10690,deposit,2869.42,2025-11-28
31048,6690,10690,transfer,56144.25,2025-04-11
31049,6690,10690,deposit,5205.84,2025-03-24
31050,6691,10691,transfer,4216.18,2025-03-13
31051,6691,10691,payment,1326.37,2025-12-21
31052,6691,10691,transfer,20808.05,2024-06-05
31053,6692,10692,payment,8219.18,2025-02-16
31054,6692,10692,payment,824.05,2024-07-10
31055,6692,10692,deposit,52858.0,2025-12-19
31056,6692,10692,transfer,5093.04,2025-09-17
31057,6693,10693,payment,16258.89,2025-08-09
31058,6693,10693,withdrawal,760.43,2024-03-11
31059,6693,10693,deposit,2518.43,2025-02-22
31060,6694,10694,deposit,27455.66,2024-05-31
31061,6694,10694,withdrawal,1761.48,2024-06-10
31062,6694,10694,withdrawal,15400.02,2024-12-22
31063,6695,10695,deposit,10021.36,2024-09-02
31064,6695,10695,withdrawal,8614.19,2024-11-17
31065,6695,10695,withdrawal,11433.54,2025-05-20
31066,6695,10695,payment,127377.3,2024-04-19
31067,6695,10695,withdrawal,7902.3,2024-02-20
31068,6695,10695,transfer,2788.09,2024-05-01
31069,6695,10695,withdrawal,55253.47,2025-06-16
31070,6696,10696,withdrawal,12470.96,2024-12-01
31071,6696,10696,payment,10142.13,2025-08-08
31072,6696,10696,payment,9362.45,2024-11-15
31073,6696,10696,deposit,83250.13,2025-10-05
31074,6696,10696,deposit,11493.75,2025-06-11
31075,6696,10696,payment,1306.04,2025-02-19
31076,6696,10696,transfer,48607.0,2024-12-17
31077,6697,10697,transfer,108671.61,2025-06-11
31078,6697,10697,payment,24074.87,2024-08-18
31079,6697,10697,withdrawal,3906.94,2025-03-03
31080,6697,10697,payment,594.86,2024-03-12
31081,6697,10697,withdrawal,8553.51,2025-04-15
31082,6697,10697,withdrawal,973.69,2025-12-09
31083,6697,10697,deposit,220164.78,2024-06-25
31084,6697,10697,payment,66181.77,2025-12-24
31085,6698,10698,withdrawal,17622.31,2024-01-25
31086,6698,10698,payment,1013.13,2024-10-21
31087,6698,10698,withdrawal,17276.82,2024-12-25
31088,6698,10698,deposit,22778.2,2024-11-22
31089,6698,10698,deposit,8360.53,2024-08-20
31090,6698,10698,deposit,20744.15,2025-01-17
31091,6698,10698,deposit,835.24,2025-08-13
31092,6698,10698,payment,6288.55,2025-12-25
31093,6699,10699,deposit,1849.26,2025-12-19
31094,6699,10699,withdrawal,9102.97,2025-04-27
31095,6699,10699,withdrawal,2044.37,2025-04-16
31096,6699,10699,withdrawal,3843.21,2025-10-04
31097,6699,10699,transfer,3290.79,2025-10-07
31098,6699,10699,withdrawal,7901.83,2024-08-20
31099,6700,10700,payment,6130.06,2025-06-05
31100,6700,10700,withdrawal,3431.08,2024-06-06
31101,6700,10700,deposit,3451.74,2024-04-09
31102,6700,10700,deposit,1395.8,2025-06-10
31103,6700,10700,withdrawal,21520.37,2024-07-01
31104,6700,10700,transfer,24663.26,2024-05-17
31105,6701,10701,payment,27451.29,2024-07-15
31106,6701,10701,deposit,713.83,2024-02-19
31107,6701,10701,payment,3759.19,2025-04-23
31108,6701,10701,withdrawal,11455.23,2025-11-08
31109,6702,10702,withdrawal,2388.33,2025-11-27
31110,6702,10702,transfer,7159.08,2024-02-18
31111,6702,10702,deposit,2619.69,2024-09-02
31112,6703,10703,transfer,152550.27,2024-03-20
31113,6703,10703,transfer,3928.52,2024-12-25
31114,6703,10703,transfer,5600.82,2025-07-27
31115,6703,10703,transfer,3141.8,2024-12-26
31116,6703,10703,payment,13925.33,2024-11-16
31117,6703,10703,payment,14620.12,2025-03-29
31118,6703,10703,transfer,2307.68,2025-11-02
31119,6704,10704,withdrawal,2708.32,2025-01-19
31120,6704,10704,transfer,7953.47,2025-01-18
31121,6704,10704,withdrawal,5184.2,2024-08-12
31122,6704,10704,transfer,5517.09,2024-11-25
31123,6704,10704,transfer,5930.62,2025-02-11
31124,6705,10705,payment,3909.95,2025-12-21
31125,6705,10705,payment,14539.74,2024-02-02
31126,6705,10705,withdrawal,4029.62,2025-03-09
31127,6705,10705,transfer,1343.35,2025-10-07
31128,6705,10705,withdrawal,13972.41,2024-11-25
31129,6705,10705,deposit,3288.35,2024-04-24
31130,6706,10706,transfer,20693.34,2024-03-17
31131,6706,10706,deposit,33478.77,2024-05-25
31132,6706,10706,withdrawal,855.06,2024-03-21
31133,6706,10706,payment,11844.73,2025-03-28
31134,6706,10706,transfer,1973.72,2025-10-13
31135,6706,10706,deposit,1786.82,2024-11-07
31136,6706,10706,withdrawal,3284.3,2024-09-02
31137,6706,10706,deposit,475.07,2024-12-01
31138,6707,10707,withdrawal,11701.86,2025-11-02
31139,6707,10707,deposit,16289.12,2025-08-31
31140,6707,10707,deposit,14248.61,2025-04-05
31141,6707,10707,transfer,32957.68,2024-05-27
31142,6708,10708,deposit,2837.82,2024-07-28
31143,6708,10708,transfer,1361.99,2024-11-03
31144,6708,10708,deposit,82640.54,2025-08-10
31145,6708,10708,withdrawal,25131.61,2024-05-26
31146,6708,10708,withdrawal,1192.31,2024-11-26
31147,6709,10709,payment,970.71,2025-01-14
31148,6709,10709,payment,19042.39,2025-02-14
31149,6709,10709,transfer,1212.79,2024-10-03
31150,6709,10709,deposit,5268.67,2024-05-08
31151,6710,10710,deposit,8955.43,2025-06-05
31152,6710,10710,deposit,90880.94,2024-04-12
31153,6710,10710,withdrawal,53450.83,2025-04-01
31154,6710,10710,payment,8872.79,2024-08-05
31155,6710,10710,withdrawal,1286.12,2025-12-30
31156,6711,10711,withdrawal,170926.74,2024-07-27
31157,6711,10711,withdrawal,1828.05,2025-12-15
31158,6711,10711,deposit,14738.11,2024-12-26
31159,6711,10711,payment,8113.27,2025-07-19
31160,6711,10711,transfer,16900.49,2025-05-30
31161,6711,10711,payment,664.75,2025-12-06
31162,6711,10711,payment,554.32,2024-03-18
31163,6712,10712,deposit,10307.11,2024-10-22
31164,6712,10712,withdrawal,7639.29,2025-06-30
31165,6712,10712,payment,5670.34,2025-09-25
31166,6712,10712,payment,3821.24,2024-12-30
31167,6712,10712,transfer,4573.6,2024-04-18
31168,6712,10712,transfer,119662.96,2025-09-13
31169,6712,10712,transfer,2076.7,2024-08-11
31170,6712,10712,transfer,16071.56,2024-02-01
31171,6713,10713,transfer,6520.58,2025-09-07
31172,6713,10713,deposit,6198.24,2024-05-20
31173,6713,10713,payment,6279.55,2024-03-04
31174,6713,10713,withdrawal,6575.78,2025-11-01
31175,6714,10714,withdrawal,10759.89,2024-03-22
31176,6714,10714,payment,2707.97,2025-06-21
31177,6714,10714,transfer,13619.97,2025-08-13
31178,6714,10714,payment,1000.21,2025-03-05
31179,6714,10714,payment,188882.29,2025-03-22
31180,6715,10715,transfer,19762.73,2025-03-17
31181,6715,10715,transfer,1597.62,2024-11-05
31182,6715,10715,deposit,16976.2,2024-11-24
31183,6715,10715,deposit,9452.98,2024-12-16
31184,6715,10715,withdrawal,10972.46,2025-02-14
31185,6715,10715,withdrawal,55539.7,2024-08-15
31186,6716,10716,payment,2202.93,2024-05-18
31187,6716,10716,payment,122935.1,2024-07-25
31188,6716,10716,transfer,16495.69,2025-06-29
31189,6717,10717,payment,48508.88,2024-10-01
31190,6717,10717,payment,506.37,2024-02-01
31191,6717,10717,deposit,11606.57,2025-07-15
31192,6717,10717,transfer,54673.04,2024-05-26
31193,6717,10717,payment,3785.62,2024-03-18
31194,6717,10717,payment,19235.14,2024-09-13
31195,6718,10718,deposit,16156.93,2024-08-01
31196,6718,10718,payment,8604.98,2024-12-27
31197,6718,10718,transfer,34765.65,2025-01-10
31198,6718,10718,withdrawal,32792.79,2025-11-29
31199,6718,10718,withdrawal,16346.95,2024-10-28
31200,6718,10718,payment,652.93,2024-01-13
31201,6718,10718,transfer,40331.1,2024-09-23
31202,6718,10718,transfer,1263.56,2024-11-29
31203,6719,10719,transfer,19930.86,2024-09-12
31204,6719,10719,deposit,38616.61,2025-05-11
31205,6719,10719,payment,1010.68,2024-11-30
31206,6719,10719,payment,1600.89,2025-07-07
31207,6719,10719,withdrawal,96082.3,2025-10-22
31208,6719,10719,transfer,1188.66,2024-11-19
31209,6719,10719,transfer,33950.36,2025-01-18
31210,6719,10719,transfer,1709.51,2024-01-10
31211,6720,10720,withdrawal,28044.88,2024-01-01
31212,6720,10720,deposit,7188.11,2025-04-16
31213,6720,10720,withdrawal,1296.59,2024-05-01
31214,6720,10720,deposit,11157.27,2024-05-03
31215,6720,10720,withdrawal,17935.95,2024-01-09
31216,6720,10720,transfer,2196.67,2024-11-22
31217,6720,10720,payment,4340.67,2024-01-13
31218,6720,10720,deposit,9343.27,2025-09-20
31219,6721,10721,withdrawal,10766.84,2025-04-13
31220,6721,10721,transfer,3012.91,2025-10-09
31221,6721,10721,transfer,44814.58,2024-12-01
31222,6721,10721,withdrawal,4241.84,2025-02-11
31223,6721,10721,payment,1254.5,2025-10-13
31224,6722,10722,deposit,6127.07,2025-07-22
31225,6722,10722,payment,143703.1,2024-05-20
31226,6722,10722,payment,27606.49,2024-01-24
31227,6722,10722,transfer,3283.53,2025-05-13
31228,6722,10722,deposit,208691.72,2025-09-08
31229,6722,10722,transfer,3866.81,2025-06-21
31230,6722,10722,transfer,4059.46,2024-04-29
31231,6722,10722,payment,17176.43,2024-02-24
31232,6723,10723,deposit,5469.19,2024-09-24
31233,6723,10723,transfer,18644.87,2025-03-15
31234,6723,10723,payment,854.99,2024-11-14
31235,6723,10723,transfer,1862.6,2024-11-01
31236,6724,10724,payment,339.25,2025-03-20
31237,6724,10724,transfer,12652.0,2024-02-20
31238,6724,10724,transfer,7691.7,2024-05-10
31239,6724,10724,deposit,3075.43,2025-03-17
31240,6724,10724,payment,22225.14,2025-07-15
31241,6724,10724,transfer,5096.7,2025-11-10
31242,6724,10724,payment,8348.8,2025-10-17
31243,6725,10725,payment,2846.86,2025-01-23
31244,6725,10725,transfer,8778.11,2025-06-04
31245,6725,10725,transfer,5689.98,2025-04-10
31246,6725,10725,deposit,10752.44,2025-07-20
31247,6725,10725,transfer,36391.57,2024-04-19
31248,6725,10725,transfer,453407.89,2024-12-06
31249,6726,10726,withdrawal,1811.15,2025-12-21
31250,6726,10726,transfer,747.01,2024-06-17
31251,6726,10726,deposit,68251.33,2025-09-23
31252,6727,10727,transfer,3305.19,2025-06-02
31253,6727,10727,payment,4219.9,2025-07-25
31254,6727,10727,transfer,31859.92,2024-10-25
31255,6727,10727,withdrawal,1449.97,2024-12-31
31256,6727,10727,transfer,3458.68,2025-04-15
31257,6727,10727,deposit,2660.81,2025-02-22
31258,6727,10727,withdrawal,3636.02,2025-08-01
31259,6728,10728,payment,2119.71,2024-05-10
31260,6728,10728,payment,46655.42,2024-11-03
31261,6728,10728,transfer,296.71,2025-11-07
31262,6728,10728,transfer,2182.58,2024-05-18
31263,6728,10728,transfer,5824.84,2024-01-23
31264,6728,10728,payment,5722.71,2024-02-21
31265,6728,10728,deposit,39383.61,2024-04-09
31266,6728,10728,deposit,24689.55,2024-04-11
31267,6729,10729,payment,3045.06,2025-11-13
31268,6729,10729,deposit,16172.4,2025-11-23
31269,6729,10729,deposit,4109.35,2025-01-28
31270,6729,10729,deposit,4983.99,2025-04-03
31271,6729,10729,deposit,9287.44,2024-04-17
31272,6730,10730,deposit,34258.04,2024-09-17
31273,6730,10730,withdrawal,4743.25,2025-09-02
31274,6730,10730,withdrawal,6020.64,2025-10-03
31275,6730,10730,transfer,4212.95,2024-12-20
31276,6730,10730,withdrawal,9136.4,2025-01-14
31277,6731,10731,withdrawal,215.07,2024-11-11
31278,6731,10731,transfer,16506.27,2025-07-16
31279,6731,10731,withdrawal,4829.33,2024-10-10
31280,6731,10731,deposit,1024.43,2024-06-08
31281,6731,10731,withdrawal,3024.82,2025-04-30
31282,6731,10731,withdrawal,4434.04,2024-08-12
31283,6731,10731,deposit,4092.94,2024-04-18
31284,6731,10731,deposit,47254.78,2024-06-08
31285,6732,10732,deposit,4863.69,2024-04-14
31286,6732,10732,payment,5740.74,2024-06-03
31287,6732,10732,transfer,11345.35,2024-01-03
31288,6732,10732,transfer,6530.66,2024-12-24
31289,6732,10732,payment,9136.07,2025-04-18
31290,6732,10732,transfer,3395.19,2024-03-31
31291,6732,10732,payment,37453.27,2024-12-17
31292,6732,10732,deposit,717.93,2024-10-23
31293,6733,10733,deposit,2586.91,2024-08-19
31294,6733,10733,transfer,5566.89,2024-02-25
31295,6733,10733,deposit,38717.11,2025-01-28
31296,6733,10733,deposit,4504.25,2025-10-30
31297,6733,10733,transfer,5695.14,2024-04-28
31298,6733,10733,transfer,12319.41,2025-07-25
31299,6733,10733,withdrawal,2713.63,2025-12-17
31300,6734,10734,payment,9078.93,2025-11-05
31301,6734,10734,deposit,50820.19,2024-11-28
31302,6734,10734,deposit,33364.63,2025-05-13
31303,6734,10734,transfer,62803.49,2024-07-05
31304,6734,10734,payment,5538.74,2025-08-24
31305,6734,10734,transfer,38563.4,2024-01-25
31306,6735,10735,payment,5309.03,2024-10-04
31307,6735,10735,transfer,7051.17,2025-01-24
31308,6735,10735,deposit,1843.08,2024-05-22
31309,6735,10735,payment,5490.02,2024-05-06
31310,6735,10735,deposit,1797.61,2024-03-21
31311,6735,10735,payment,27178.19,2025-06-06
31312,6736,10736,deposit,4997.9,2025-05-04
31313,6736,10736,deposit,32006.87,2024-09-18
31314,6736,10736,withdrawal,15501.01,2025-07-03
31315,6736,10736,withdrawal,21981.41,2025-02-08
31316,6737,10737,withdrawal,12020.8,2024-01-07
31317,6737,10737,deposit,67429.65,2024-08-05
31318,6737,10737,deposit,11727.63,2024-03-17
31319,6737,10737,transfer,797.67,2025-12-13
31320,6738,10738,payment,23709.0,2025-12-16
31321,6738,10738,payment,1494.32,2024-01-10
31322,6738,10738,withdrawal,2672.96,2024-06-19
31323,6738,10738,payment,121348.39,2025-07-28
31324,6738,10738,transfer,5422.29,2025-06-03
31325,6738,10738,deposit,16627.62,2024-04-10
31326,6739,10739,payment,21805.73,2024-11-11
31327,6739,10739,transfer,1998.65,2024-12-07
31328,6739,10739,withdrawal,5220.84,2024-04-06
31329,6740,10740,deposit,912.28,2025-11-02
31330,6740,10740,deposit,13933.96,2025-06-18
31331,6740,10740,payment,5745.89,2025-02-21
31332,6741,10741,transfer,1404.71,2024-09-10
31333,6741,10741,deposit,9817.44,2024-09-01
31334,6741,10741,deposit,4008.77,2025-12-25
31335,6742,10742,transfer,410479.48,2024-08-29
31336,6742,10742,transfer,5499.04,2025-10-08
31337,6742,10742,withdrawal,9565.4,2025-04-27
31338,6742,10742,withdrawal,11784.76,2024-04-04
31339,6742,10742,deposit,43386.25,2025-05-26
31340,6742,10742,transfer,9530.25,2025-11-25
31341,6742,10742,transfer,2220.71,2024-08-28
31342,6743,10743,transfer,68487.49,2024-03-23
31343,6743,10743,transfer,1466.97,2025-09-30
31344,6743,10743,payment,3351.26,2025-07-02
31345,6743,10743,transfer,1164.11,2024-04-18
31346,6743,10743,payment,3934.04,2024-03-12
31347,6743,10743,withdrawal,7638.74,2024-06-14
31348,6743,10743,transfer,1017.45,2025-01-24
31349,6743,10743,payment,243.49,2024-07-02
31350,6744,10744,transfer,53748.7,2025-05-04
31351,6744,10744,transfer,8205.6,2024-10-19
31352,6744,10744,payment,1807.32,2025-03-30
31353,6744,10744,transfer,13568.27,2025-12-10
31354,6745,10745,withdrawal,21619.39,2025-12-24
31355,6745,10745,withdrawal,27233.69,2025-11-11
31356,6745,10745,payment,1174.81,2024-06-20
31357,6746,10746,transfer,10253.37,2025-09-03
31358,6746,10746,deposit,1389.63,2025-02-11
31359,6746,10746,withdrawal,1086.86,2024-08-21
31360,6746,10746,transfer,65941.6,2024-04-05
31361,6746,10746,transfer,1753.21,2024-07-03
31362,6747,10747,withdrawal,8989.3,2025-06-11
31363,6747,10747,deposit,9175.89,2024-02-08
31364,6747,10747,payment,9223.75,2024-11-07
31365,6747,10747,payment,6463.54,2025-12-15
31366,6747,10747,withdrawal,7918.82,2024-07-21
31367,6747,10747,withdrawal,4760.85,2024-03-04
31368,6747,10747,withdrawal,3796.12,2024-12-22
31369,6747,10747,transfer,14608.42,2025-03-12
31370,6748,10748,transfer,18557.42,2025-12-28
31371,6748,10748,deposit,6609.62,2024-08-17
31372,6748,10748,transfer,7226.03,2025-12-02
31373,6748,10748,withdrawal,2062.77,2025-02-08
31374,6748,10748,payment,12418.52,2025-05-03
31375,6748,10748,deposit,13889.38,2024-02-29
31376,6748,10748,withdrawal,30765.63,2025-04-04
31377,6749,10749,payment,981.37,2024-12-30
31378,6749,10749,deposit,16801.95,2025-05-20
31379,6749,10749,deposit,21269.41,2025-11-02
31380,6749,10749,transfer,21360.31,2024-02-24
31381,6749,10749,deposit,80119.72,2024-06-12
31382,6749,10749,transfer,81236.28,2025-06-03
31383,6749,10749,transfer,1274.51,2025-06-03
31384,6750,10750,deposit,28949.5,2025-06-13
31385,6750,10750,payment,10036.26,2024-02-14
31386,6750,10750,deposit,913718.83,2025-07-20
31387,6750,10750,payment,1773.31,2024-06-01
31388,6750,10750,payment,118017.53,2024-03-02
31389,6750,10750,transfer,12560.05,2025-05-08
31390,6750,10750,transfer,622.82,2025-03-27
31391,6751,10751,withdrawal,53570.4,2024-01-13
31392,6751,10751,withdrawal,3759.86,2024-04-28
31393,6751,10751,withdrawal,4000.79,2025-06-15
31394,6751,10751,deposit,36210.0,2025-04-30
31395,6752,10752,withdrawal,688.39,2024-06-20
31396,6752,10752,withdrawal,26663.36,2025-12-28
31397,6752,10752,deposit,14812.29,2024-12-21
31398,6753,10753,deposit,761.04,2024-08-02
31399,6753,10753,payment,424.17,2024-10-15
31400,6753,10753,transfer,444.15,2025-12-21
31401,6753,10753,withdrawal,645.31,2025-08-21
31402,6753,10753,transfer,4657.8,2024-04-28
31403,6753,10753,deposit,18118.49,2024-07-24
31404,6754,10754,payment,3862.11,2025-04-06
31405,6754,10754,transfer,413.72,2024-10-05
31406,6754,10754,payment,2567.25,2025-11-06
31407,6754,10754,transfer,14355.41,2024-03-26
31408,6754,10754,payment,8328.52,2025-07-19
31409,6754,10754,deposit,1221.4,2025-11-22
31410,6754,10754,payment,5790.86,2025-06-29
31411,6755,10755,deposit,11506.3,2025-08-22
31412,6755,10755,withdrawal,12794.77,2024-03-16
31413,6755,10755,deposit,6352.84,2025-11-24
31414,6755,10755,deposit,388.19,2024-08-22
31415,6755,10755,payment,226821.11,2024-05-18
31416,6755,10755,deposit,7539.25,2024-01-19
31417,6755,10755,transfer,45793.33,2024-03-28
31418,6756,10756,deposit,13415.25,2025-12-27
31419,6756,10756,deposit,40793.01,2025-07-05
31420,6756,10756,payment,9965.3,2024-07-08
31421,6756,10756,transfer,397.36,2024-04-13
31422,6757,10757,payment,24987.31,2024-01-19
31423,6757,10757,withdrawal,14508.48,2025-03-30
31424,6757,10757,deposit,32781.47,2025-05-12
31425,6757,10757,deposit,7206.91,2024-05-28
31426,6757,10757,payment,117195.29,2025-07-13
31427,6757,10757,withdrawal,15656.87,2024-09-24
31428,6758,10758,deposit,879.64,2025-04-20
31429,6758,10758,withdrawal,47158.77,2025-10-25
31430,6758,10758,transfer,10287.04,2024-06-12
31431,6758,10758,deposit,4163.53,2024-10-27
31432,6758,10758,deposit,6805.81,2024-01-03
31433,6759,10759,deposit,7072.77,2024-07-04
31434,6759,10759,withdrawal,11225.01,2025-08-19
31435,6759,10759,deposit,18393.38,2024-02-29
31436,6759,10759,withdrawal,18102.28,2025-11-21
31437,6760,10760,payment,49313.92,2024-04-06
31438,6760,10760,deposit,3564.38,2024-01-28
31439,6760,10760,withdrawal,10634.27,2024-07-04
31440,6760,10760,deposit,20132.12,2025-06-18
31441,6760,10760,transfer,27515.51,2025-01-07
31442,6760,10760,payment,38934.45,2024-05-02
31443,6761,10761,payment,7994.66,2024-01-26
31444,6761,10761,payment,3776.16,2024-07-10
31445,6761,10761,withdrawal,523.74,2025-05-21
31446,6761,10761,transfer,2964.6,2025-06-03
31447,6761,10761,transfer,9920.69,2024-04-03
31448,6761,10761,payment,37426.22,2025-08-11
31449,6761,10761,payment,3531.36,2024-06-02
31450,6762,10762,deposit,836374.21,2025-04-02
31451,6762,10762,deposit,6318.26,2025-07-08
31452,6762,10762,deposit,22244.52,2024-05-05
31453,6762,10762,deposit,4543.3,2024-05-28
31454,6762,10762,transfer,11369.08,2025-12-24
31455,6763,10763,transfer,474.26,2025-04-30
31456,6763,10763,withdrawal,1109.09,2024-08-25
31457,6763,10763,deposit,5534.23,2024-08-17
31458,6763,10763,deposit,6710.52,2024-03-08
31459,6764,10764,transfer,9028.23,2025-04-28
31460,6764,10764,withdrawal,31200.07,2024-10-07
31461,6764,10764,payment,17503.66,2025-08-17
31462,6764,10764,withdrawal,1374.37,2025-05-20
31463,6764,10764,payment,22592.72,2024-10-18
31464,6764,10764,deposit,775.64,2024-06-04
31465,6764,10764,payment,14456.23,2024-12-23
31466,6764,10764,withdrawal,8806.9,2024-05-10
31467,6765,10765,deposit,16727.88,2025-03-19
31468,6765,10765,deposit,957.25,2025-03-08
31469,6765,10765,transfer,5819.71,2025-05-06
31470,6765,10765,transfer,6080.67,2024-07-18
31471,6765,10765,deposit,15905.16,2024-03-06
31472,6765,10765,deposit,67920.91,2024-05-16
31473,6765,10765,deposit,11994.09,2025-07-04
31474,6766,10766,withdrawal,11076.88,2024-12-22
31475,6766,10766,transfer,1750.85,2024-08-18
31476,6766,10766,transfer,149272.63,2025-07-01
31477,6766,10766,withdrawal,5690.42,2025-07-22
31478,6767,10767,transfer,51076.07,2025-03-05
31479,6767,10767,transfer,7951.67,2025-10-08
31480,6767,10767,withdrawal,4357.89,2024-10-14
31481,6767,10767,transfer,9945.74,2024-06-19
31482,6767,10767,payment,12811.24,2025-07-31
31483,6768,10768,deposit,14172.39,2025-01-05
31484,6768,10768,deposit,24124.9,2024-07-18
31485,6768,10768,deposit,2305.82,2024-07-10
31486,6768,10768,payment,231.86,2024-09-10
31487,6769,10769,deposit,1143.2,2025-07-18
31488,6769,10769,deposit,166152.54,2024-03-05
31489,6769,10769,payment,2857.92,2025-11-01
31490,6769,10769,transfer,2091.44,2025-06-22
31491,6770,10770,payment,15862.43,2025-07-04
31492,6770,10770,deposit,128793.63,2024-10-20
31493,6770,10770,deposit,12469.22,2024-08-26
31494,6770,10770,payment,1353.96,2024-10-04
31495,6770,10770,transfer,20459.45,2025-06-22
31496,6770,10770,payment,1316.86,2024-10-10
31497,6770,10770,transfer,832.57,2024-10-03
31498,6771,10771,withdrawal,25095.84,2024-01-11
31499,6771,10771,deposit,58377.07,2025-06-20
31500,6771,10771,payment,1935.53,2025-10-11
31501,6771,10771,transfer,8953.1,2025-02-11
31502,6772,10772,payment,2540.84,2025-11-07
31503,6772,10772,deposit,739602.38,2025-02-11
31504,6772,10772,transfer,17414.88,2025-04-11
31505,6773,10773,transfer,44376.23,2025-09-17
31506,6773,10773,transfer,45223.7,2025-06-05
31507,6773,10773,deposit,24456.82,2024-08-10
31508,6773,10773,payment,1751.64,2025-03-27
31509,6773,10773,withdrawal,8327.28,2025-10-13
31510,6774,10774,withdrawal,4880.25,2024-06-04
31511,6774,10774,payment,39723.01,2024-11-10
31512,6774,10774,payment,7854.13,2025-12-06
31513,6774,10774,transfer,3634.53,2024-10-18
31514,6775,10775,transfer,10840.63,2024-10-08
31515,6775,10775,payment,7169.91,2025-01-14
