customer_id,age,job,marital_status,education
6351,45,unemployed,married,tertiary
6352,32,technician,single,tertiary
6353,33,blue-collar,married,primary
6354,51,blue-collar,married,primary
6355,27,housemaid,married,secondary
6356,37,technician,married,secondary
6357,45,blue-collar,married,primary
6358,40,blue-collar,married,secondary
6359,41,blue-collar,married,primary
6360,35,management,single,tertiary
6361,62,retired,married,tertiary
6362,42,technician,married,secondary
6363,38,management,divorced,tertiary
6364,36,technician,single,secondary
6365,59,services,married,secondary
6366,46,services,divorced,secondary
6367,42,blue-collar,married,primary
6368,27,student,single,secondary
6369,44,technician,married,secondary
6370,32,services,married,secondary
6371,32,self-employed,divorced,tertiary
6372,43,blue-collar,married,secondary
6373,38,management,married,tertiary
6374,40,services,married,secondary
6375,44,management,married,tertiary
6376,49,management,divorced,tertiary
6377,37,management,married,tertiary
6378,40,unemployed,married,secondary
6379,54,management,divorced,tertiary
6380,38,blue-collar,married,primary
6381,45,management,married,tertiary
6382,49,self-employed,married,tertiary
6383,46,technician,married,secondary
6384,39,blue-collar,married,secondary
6385,56,management,married,tertiary
6386,37,blue-collar,married,secondary
6387,39,management,married,tertiary
6388,53,self-employed,married,secondary
6389,38,blue-collar,married,secondary
6390,25,technician,single,tertiary
6391,35,technician,married,secondary
6392,47,unemployed,married,primary
6393,40,management,married,tertiary
6394,31,self-employed,married,tertiary
6395,50,technician,married,primary
6396,40,blue-collar,married,secondary
6397,55,retired,married,tertiary
6398,31,services,married,secondary
6399,59,blue-collar,married,primary
6400,52,management,married,primary
6401,55,unknown,married,secondary
6402,49,management,married,tertiary
6403,31,self-employed,married,tertiary
6404,55,entrepreneur,married,secondary
6405,38,entrepreneur,married,secondary
6406,52,unemployed,married,secondary
6407,57,management,divorced,unknown
6408,65,management,divorced,tertiary
6409,53,retired,married,tertiary
6410,34,technician,single,tertiary
6411,41,self-employed,single,tertiary
6412,44,unemployed,married,tertiary
6413,49,technician,married,secondary
6414,39,technician,married,secondary
6415,54,management,married,tertiary
6416,22,student,single,secondary
6417,31,admin,married,secondary
6418,53,housemaid,married,unknown
6419,59,technician,divorced,secondary
6420,59,admin,married,secondary
6421,56,management,married,tertiary
6422,52,management,divorced,tertiary
6423,57,entrepreneur,divorced,tertiary
6424,41,admin,married,secondary
6425,39,housemaid,married,tertiary
6426,35,management,divorced,tertiary
6427,53,management,divorced,tertiary
6428,35,technician,married,secondary
6429,25,technician,single,secondary
6430,34,services,married,secondary
6431,38,self-employed,married,secondary
6432,42,management,married,primary
6433,28,self-employed,single,secondary
6434,35,blue-collar,married,secondary
6435,34,admin,single,secondary
6436,32,technician,married,secondary
6437,38,entrepreneur,married,unknown
6438,32,management,single,tertiary
6439,41,management,married,tertiary
6440,41,blue-collar,married,secondary
6441,26,management,single,tertiary
6442,60,retired,married,tertiary
6443,51,services,married,unknown
6444,24,services,single,secondary
6445,37,blue-collar,married,unknown
6446,44,technician,married,secondary
6447,74,retired,divorced,primary
6448,50,technician,married,secondary
6449,31,management,single,tertiary
6450,31,admin,married,secondary
6451,25,management,single,tertiary
6452,39,entrepreneur,married,tertiary
6453,30,management,single,tertiary
6454,60,management,married,secondary
6455,48,technician,married,secondary
6456,30,entrepreneur,married,secondary
6457,43,services,single,secondary
6458,44,technician,single,primary
6459,29,blue-collar,single,secondary
6460,46,unemployed,married,secondary
6461,28,blue-collar,single,tertiary
6462,34,entrepreneur,married,tertiary
6463,42,management,divorced,tertiary
6464,59,retired,married,secondary
6465,27,blue-collar,single,secondary
6466,36,blue-collar,married,primary
6467,34,blue-collar,single,secondary
6468,30,management,married,tertiary
6469,50,technician,married,tertiary
6470,50,technician,married,tertiary
6471,45,entrepreneur,married,secondary
6472,40,blue-collar,single,unknown
6473,49,management,married,tertiary
6474,54,retired,married,secondary
6475,31,blue-collar,single,secondary
6476,35,self-employed,married,tertiary
6477,34,blue-collar,married,tertiary
6478,48,admin,divorced,secondary
6479,51,blue-collar,married,secondary
6480,47,unemployed,single,tertiary
6481,45,retired,single,secondary
6482,33,management,married,tertiary
6483,33,services,single,secondary
6484,27,unemployed,single,primary
6485,47,technician,married,secondary
6486,54,self-employed,divorced,tertiary
6487,37,management,married,tertiary
6488,43,unknown,married,unknown
6489,49,management,married,tertiary
6490,43,unemployed,married,secondary
6491,27,admin,single,secondary
6492,44,services,married,secondary
6493,37,management,divorced,tertiary
6494,50,services,married,secondary
6495,50,entrepreneur,married,primary
6496,52,services,married,primary
6497,26,admin,single,secondary
6498,35,technician,married,secondary
6499,47,services,divorced,secondary
6500,55,services,divorced,primary
6501,26,blue-collar,single,primary
6502,37,self-employed,married,secondary
6503,56,blue-collar,married,primary
6504,33,management,married,tertiary
6505,36,blue-collar,married,secondary
6506,32,management,single,tertiary
6507,30,technician,single,tertiary
6508,39,management,single,tertiary
6509,28,management,single,tertiary
6510,36,self-employed,single,tertiary
6511,39,admin,single,secondary
6512,48,management,divorced,secondary
6513,34,blue-collar,married,secondary
6514,50,blue-collar,married,primary
6515,26,admin,single,secondary
6516,35,entrepreneur,married,secondary
6517,44,blue-collar,married,primary
6518,47,management,married,secondary
6519,62,management,married,tertiary
6520,55,management,single,tertiary
6521,26,management,single,tertiary
6522,88,retired,married,secondary
6523,28,technician,single,tertiary
6524,41,services,married,secondary
6525,25,technician,single,tertiary
6526,40,entrepreneur,divorced,tertiary
6527,35,blue-collar,married,primary
6528,65,retired,divorced,secondary
6529,40,self-employed,single,tertiary
6530,43,management,divorced,tertiary
6531,29,management,single,tertiary
6532,48,management,single,secondary
6533,35,blue-collar,married,secondary
6534,30,technician,single,secondary
6535,32,management,single,tertiary
6536,30,student,married,tertiary
6537,30,admin,single,secondary
6538,24,admin,married,secondary
6539,29,technician,married,secondary
6540,44,management,married,tertiary
6541,42,blue-collar,married,secondary
6542,45,housemaid,married,primary
6543,57,housemaid,married,primary
6544,36,blue-collar,married,primary
6545,49,technician,married,primary
6546,30,technician,single,tertiary
6547,48,management,divorced,tertiary
6548,32,services,married,secondary
6549,35,technician,married,secondary
6550,40,entrepreneur,married,primary
6551,32,housemaid,married,primary
6552,37,admin,single,tertiary
6553,37,management,married,tertiary
6554,43,management,married,tertiary
6555,48,technician,married,secondary
6556,36,technician,married,secondary
6557,33,unemployed,single,secondary
6558,33,management,married,secondary
6559,36,services,single,primary
6560,65,retired,married,tertiary
6561,50,housemaid,married,primary
6562,34,management,single,tertiary
6563,35,entrepreneur,married,secondary
6564,32,management,single,tertiary
6565,34,technician,single,secondary
6566,34,blue-collar,married,secondary
6567,33,blue-collar,married,primary
6568,45,blue-collar,married,secondary
6569,35,blue-collar,married,secondary
6570,53,technician,married,secondary
6571,39,services,divorced,primary
6572,38,blue-collar,married,secondary
6573,35,management,single,tertiary
6574,52,blue-collar,married,secondary
6575,30,technician,single,secondary
6576,37,self-employed,married,tertiary
6577,33,self-employed,married,tertiary
6578,52,management,married,tertiary
6579,29,admin,married,secondary
6580,28,admin,single,secondary
6581,37,blue-collar,married,secondary
6582,33,admin,single,tertiary
6583,32,technician,married,tertiary
6584,25,blue-collar,single,secondary
6585,37,technician,married,secondary
6586,34,management,single,tertiary
6587,40,unemployed,married,secondary
6588,40,management,married,secondary
6589,38,services,married,secondary
6590,39,management,single,tertiary
6591,37,management,single,unknown
6592,35,blue-collar,married,secondary
6593,33,management,single,tertiary
6594,38,management,married,tertiary
6595,37,management,married,tertiary
6596,29,unemployed,single,tertiary
6597,42,services,married,primary
6598,45,management,divorced,tertiary
6599,42,services,married,tertiary
6600,33,blue-collar,married,secondary
6601,35,blue-collar,single,secondary
6602,30,technician,single,tertiary
6603,31,blue-collar,single,secondary
6604,45,technician,married,secondary
6605,44,admin,divorced,secondary
6606,31,services,married,primary
6607,30,admin,married,secondary
6608,54,management,married,tertiary
6609,35,blue-collar,married,secondary
6610,36,admin,married,secondary
6611,55,housemaid,married,primary
6612,45,management,married,tertiary
6613,30,unemployed,single,tertiary
6614,57,unemployed,married,secondary
6615,59,housemaid,married,primary
6616,47,blue-collar,married,primary
6617,34,technician,single,secondary
6618,46,unemployed,divorced,secondary
6619,56,services,divorced,secondary
6620,24,student,single,unknown
6621,40,admin,married,secondary
6622,50,management,married,tertiary
6623,31,blue-collar,married,primary
6624,37,management,married,tertiary
6625,45,blue-collar,married,secondary
6626,45,management,married,primary
6627,36,blue-collar,single,primary
6628,57,management,married,tertiary
6629,39,management,married,tertiary
6630,47,services,married,secondary
6631,44,services,divorced,secondary
6632,39,admin,married,secondary
6633,40,services,married,secondary
6634,48,management,divorced,secondary
6635,56,services,married,secondary
6636,50,blue-collar,single,primary
6637,29,services,single,secondary
6638,33,technician,single,secondary
6639,57,blue-collar,married,unknown
6640,54,management,married,tertiary
6641,64,retired,divorced,secondary
6642,61,retired,married,primary
6643,36,blue-collar,married,secondary
6644,50,management,married,secondary
6645,30,technician,single,secondary
6646,40,technician,married,secondary
6647,40,management,married,tertiary
6648,30,admin,divorced,primary
6649,55,management,divorced,tertiary
6650,59,housemaid,married,primary
6651,37,admin,married,tertiary
6652,53,services,married,secondary
6653,56,management,married,tertiary
6654,33,services,married,secondary
6655,49,services,married,secondary
6656,47,technician,married,tertiary
6657,34,admin,married,secondary
6658,33,blue-collar,married,primary
6659,31,blue-collar,single,secondary
6660,44,technician,single,secondary
6661,50,admin,married,secondary
6662,39,admin,single,secondary
6663,41,management,married,tertiary
6664,33,management,married,tertiary
6665,40,housemaid,married,secondary
6666,42,services,married,secondary
6667,37,management,divorced,secondary
6668,56,blue-collar,married,unknown
6669,49,blue-collar,divorced,primary
6670,35,entrepreneur,single,tertiary
6671,41,management,divorced,tertiary
6672,52,blue-collar,married,primary
6673,33,technician,single,tertiary
6674,40,admin,single,unknown
6675,44,blue-collar,divorced,secondary
6676,39,blue-collar,married,secondary
6677,39,blue-collar,married,primary
6678,28,management,single,secondary
6679,45,technician,single,secondary
6680,63,retired,divorced,primary
6681,32,technician,single,tertiary
6682,28,blue-collar,single,secondary
6683,36,management,single,tertiary
6684,34,admin,divorced,secondary
6685,45,blue-collar,married,secondary
6686,30,blue-collar,married,secondary
6687,59,blue-collar,married,primary
6688,54,housemaid,married,primary
6689,47,unknown,married,unknown
6690,41,admin,single,tertiary
6691,35,technician,divorced,secondary
6692,38,services,married,secondary
6693,36,technician,married,tertiary
6694,39,admin,single,unknown
6695,48,management,divorced,unknown
6696,42,blue-collar,married,primary
6697,24,blue-collar,single,secondary
6698,57,retired,married,secondary
6699,35,unknown,married,primary
6700,32,management,single,tertiary
6701,26,blue-collar,single,secondary
6702,27,technician,married,secondary
6703,47,entrepreneur,divorced,secondary
6704,32,blue-collar,single,primary
6705,48,self-employed,single,unknown
6706,43,blue-collar,married,primary
6707,30,student,single,tertiary
6708,28,technician,single,secondary
6709,32,management,married,tertiary
6710,26,self-employed,married,tertiary
6711,38,blue-collar,single,secondary
6712,30,services,single,unknown
6713,33,management,single,tertiary
6714,37,services,divorced,secondary
6715,47,management,married,tertiary
6716,36,technician,married,secondary
6717,48,housemaid,married,secondary
6718,47,technician,divorced,secondary
6719,34,entrepreneur,single,tertiary
6720,28,blue-collar,married,primary
6721,54,housemaid,married,primary
6722,33,management,married,secondary
6723,41,entrepreneur,divorced,tertiary
6724,41,admin,single,secondary
6725,42,management,married,tertiary
6726,32,admin,married,secondary
6727,47,self-employed,married,tertiary
6728,36,technician,married,primary
6729,34,management,married,tertiary
6730,36,management,married,tertiary
6731,50,management,married,tertiary
6732,53,admin,married,primary
6733,49,blue-collar,married,primary
6734,39,technician,single,secondary
6735,47,management,married,tertiary
6736,57,retired,married,primary
6737,30,unemployed,married,secondary
6738,54,admin,married,secondary
6739,35,management,single,tertiary
6740,47,technician,divorced,secondary
6741,38,entrepreneur,married,secondary
6742,40,admin,married,secondary
6743,51,blue-collar,married,primary
6744,51,blue-collar,married,primary
6745,57,housemaid,married,primary
6746,41,blue-collar,married,secondary
6747,31,entrepreneur,single,secondary
6748,59,retired,single,secondary
6749,26,services,single,primary
6750,41,technician,married,tertiary
6751,39,management,married,tertiary
6752,25,blue-collar,single,secondary
6753,33,management,single,tertiary
6754,35,management,single,tertiary
6755,49,management,married,tertiary
6756,31,blue-collar,married,secondary
6757,40,unemployed,married,secondary
6758,32,management,married,tertiary
6759,42,blue-collar,married,primary
6760,33,technician,married,tertiary
6761,48,admin,married,secondary
6762,28,student,single,secondary
6763,43,blue-collar,single,primary
6764,30,blue-collar,single,secondary
6765,41,admin,married,secondary
6766,55,management,married,primary
6767,55,management,married,tertiary
6768,54,management,married,unknown
6769,55,retired,married,primary
6770,57,technician,married,secondary
6771,27,blue-collar,single,secondary
6772,28,management,married,tertiary
6773,51,management,divorced,tertiary
6774,27,management,single,secondary
6775,40,blue-collar,divorced,secondary
6776,56,retired,married,secondary
6777,35,services,married,secondary
6778,47,entrepreneur,divorced,secondary
6779,49,blue-collar,married,primary
6780,35,management,single,tertiary
6781,50,admin,divorced,secondary
6782,55,housemaid,married,primary
6783,56,blue-collar,married,secondary
6784,35,technician,single,secondary
6785,42,blue-collar,married,secondary
6786,34,blue-collar,married,primary
6787,40,services,single,secondary
6788,33,services,married,secondary
6789,33,management,married,tertiary
6790,59,retired,divorced,secondary
6791,51,housemaid,divorced,primary
6792,47,services,married,secondary
6793,48,management,married,tertiary
6794,31,admin,single,tertiary
6795,39,blue-collar,married,secondary
6796,52,admin,married,secondary
6797,28,technician,single,tertiary
6798,56,technician,divorced,secondary
6799,47,services,married,secondary
6800,77,retired,divorced,primary
6801,39,blue-collar,single,secondary
6802,31,services,single,secondary
6803,39,management,married,secondary
6804,32,blue-collar,married,primary
6805,59,admin,married,secondary
6806,42,unknown,married,unknown
6807,50,technician,married,primary
6808,44,services,married,secondary
6809,47,housemaid,married,tertiary
6810,51,technician,married,tertiary
6811,34,technician,married,secondary
6812,36,management,married,primary
6813,32,blue-collar,single,primary
6814,28,blue-collar,single,secondary
6815,34,management,married,tertiary
6816,40,management,single,tertiary
6817,49,management,married,tertiary
6818,30,self-employed,single,secondary
6819,56,self-employed,married,tertiary
6820,28,management,single,tertiary
6821,31,blue-collar,married,secondary
6822,28,blue-collar,single,secondary
6823,53,technician,married,primary
6824,38,management,married,tertiary
6825,54,retired,divorced,tertiary
6826,36,management,single,tertiary
6827,60,retired,divorced,tertiary
6828,40,management,married,secondary
6829,50,admin,single,secondary
6830,28,management,single,tertiary
6831,33,blue-collar,married,secondary
6832,53,retired,married,secondary
6833,38,technician,married,secondary
6834,34,management,single,tertiary
6835,41,unknown,married,unknown
6836,64,retired,married,tertiary
6837,45,management,married,secondary
6838,38,technician,married,secondary
6839,57,management,married,tertiary
6840,34,management,married,tertiary
6841,36,blue-collar,single,primary
6842,30,admin,married,secondary
6843,32,blue-collar,married,secondary
6844,42,blue-collar,married,secondary
6845,35,admin,married,secondary
6846,42,technician,married,secondary
6847,50,entrepreneur,married,secondary
6848,38,management,married,secondary
6849,38,self-employed,married,secondary
6850,55,management,married,primary
6851,60,housemaid,married,unknown
6852,33,management,married,tertiary
6853,30,technician,single,secondary
6854,30,management,single,tertiary
6855,51,management,married,tertiary
6856,37,management,married,tertiary
6857,37,blue-collar,married,primary
6858,45,blue-collar,married,primary
6859,37,blue-collar,married,secondary
6860,48,management,married,tertiary
6861,42,services,married,secondary
6862,49,technician,married,primary
6863,36,management,single,tertiary
6864,54,self-employed,married,secondary
6865,52,management,married,tertiary
6866,30,management,married,tertiary
6867,37,blue-collar,married,secondary
6868,31,unemployed,married,secondary
6869,26,admin,married,secondary
6870,51,admin,divorced,secondary
6871,34,services,single,secondary
6872,26,blue-collar,married,primary
6873,32,management,single,tertiary
6874,38,services,married,secondary
6875,52,admin,married,secondary
6876,44,management,married,tertiary
6877,31,services,married,secondary
6878,38,services,married,primary
6879,32,housemaid,married,primary
6880,41,blue-collar,married,primary
6881,48,management,married,tertiary
6882,29,blue-collar,married,primary
6883,41,management,married,tertiary
6884,49,management,married,tertiary
6885,40,management,married,tertiary
6886,27,management,single,tertiary
6887,45,blue-collar,single,secondary
6888,48,entrepreneur,divorced,tertiary
6889,31,services,married,secondary
6890,45,blue-collar,married,primary
6891,43,housemaid,married,primary
6892,31,admin,single,secondary
6893,37,management,married,tertiary
6894,38,self-employed,married,secondary
6895,29,services,married,secondary
6896,28,blue-collar,married,primary
6897,55,housemaid,divorced,primary
6898,27,technician,divorced,secondary
6899,43,self-employed,married,tertiary
6900,29,management,single,tertiary
6901,52,technician,divorced,secondary
6902,33,services,married,primary
6903,27,services,single,secondary
6904,27,technician,single,secondary
6905,31,management,married,tertiary
6906,31,self-employed,married,secondary
6907,45,technician,divorced,secondary
6908,34,technician,single,secondary
6909,48,management,divorced,tertiary
6910,47,blue-collar,married,secondary
6911,49,services,married,secondary
6912,55,retired,divorced,tertiary
6913,51,management,single,tertiary
6914,37,management,single,tertiary
6915,33,technician,divorced,secondary
6916,33,blue-collar,married,unknown
6917,29,management,single,tertiary
6918,57,housemaid,divorced,primary
6919,60,retired,married,secondary
6920,51,housemaid,married,primary
6921,45,technician,single,tertiary
6922,45,admin,married,secondary
6923,39,management,married,tertiary
6924,25,blue-collar,single,secondary
6925,47,blue-collar,married,secondary
6926,34,blue-collar,married,secondary
6927,40,unemployed,married,secondary
6928,48,blue-collar,divorced,secondary
6929,39,technician,single,tertiary
6930,38,services,married,secondary
6931,32,services,single,secondary
6932,27,entrepreneur,married,secondary
6933,47,blue-collar,married,primary
6934,40,management,married,tertiary
6935,41,technician,married,tertiary
6936,40,admin,married,secondary
6937,39,blue-collar,married,secondary
6938,45,technician,married,secondary
6939,31,services,single,secondary
6940,27,admin,single,secondary
6941,56,blue-collar,single,secondary
6942,39,admin,married,secondary
6943,52,management,married,tertiary
6944,58,management,single,tertiary
6945,48,technician,single,tertiary
6946,33,blue-collar,single,secondary
6947,38,services,divorced,secondary
6948,42,technician,single,secondary
6949,36,management,divorced,secondary
6950,35,technician,single,secondary
6951,45,technician,single,tertiary
6952,51,technician,married,secondary
6953,43,housemaid,married,primary
6954,45,technician,divorced,tertiary
6955,30,admin,single,secondary
6956,40,management,married,tertiary
6957,56,services,married,primary
6958,48,management,divorced,tertiary
6959,32,admin,married,secondary
6960,47,admin,single,secondary
6961,30,technician,single,secondary
6962,37,management,married,tertiary
6963,52,blue-collar,single,secondary
6964,49,retired,married,primary
6965,53,management,married,tertiary
6966,53,services,married,secondary
6967,34,technician,divorced,secondary
6968,40,admin,married,secondary
6969,39,services,married,secondary
6970,33,blue-collar,married,secondary
6971,41,blue-collar,married,secondary
6972,31,management,single,tertiary
6973,45,services,divorced,secondary
6974,23,admin,single,secondary
6975,51,management,divorced,tertiary
6976,34,management,single,tertiary
6977,36,management,married,tertiary
6978,42,admin,divorced,secondary
6979,33,management,married,tertiary
6980,46,management,married,secondary
6981,37,admin,married,secondary
6982,33,management,single,tertiary
6983,30,admin,single,secondary
6984,53,technician,divorced,secondary
6985,46,management,married,secondary
6986,35,management,married,tertiary
6987,36,technician,single,secondary
6988,46,technician,married,secondary
6989,31,blue-collar,single,secondary
6990,52,management,married,tertiary
6991,48,admin,single,secondary
6992,45,blue-collar,married,primary
6993,36,management,single,tertiary
6994,53,retired,married,primary
6995,35,management,married,tertiary
6996,44,management,married,tertiary
6997,38,management,married,tertiary
6998,44,blue-collar,married,primary
6999,51,housemaid,married,unknown
7000,32,technician,single,tertiary
7001,59,blue-collar,married,primary
7002,31,management,single,tertiary
7003,52,management,married,tertiary
7004,26,technician,married,tertiary
7005,40,services,married,secondary
7006,35,technician,single,secondary
7007,54,admin,married,primary
7008,36,entrepreneur,married,tertiary
7009,45,self-employed,married,tertiary
7010,29,unemployed,single,secondary
7011,49,management,divorced,tertiary
7012,52,services,married,secondary
7013,52,management,married,secondary
7014,47,unemployed,divorced,secondary
7015,33,services,divorced,secondary
7016,30,technician,single,secondary
7017,52,self-employed,divorced,secondary
7018,54,management,divorced,tertiary
7019,59,retired,married,secondary
7020,35,management,married,tertiary
7021,29,blue-collar,married,secondary
7022,33,technician,single,secondary
7023,32,technician,married,primary
7024,50,blue-collar,married,primary
7025,54,entrepreneur,married,secondary
7026,49,technician,single,secondary
7027,39,admin,single,secondary
7028,34,management,single,tertiary
7029,31,self-employed,single,secondary
7030,46,technician,divorced,tertiary
7031,59,retired,married,secondary
7032,32,technician,married,tertiary
7033,39,admin,married,secondary
7034,54,blue-collar,married,primary
7035,33,technician,divorced,secondary
7036,59,blue-collar,married,secondary
7037,28,blue-collar,single,secondary
7038,48,blue-collar,married,secondary
7039,39,management,married,tertiary
7040,41,technician,married,secondary
7041,33,admin,single,secondary
7042,37,management,married,primary
7043,30,admin,married,tertiary
7044,36,management,married,tertiary
7045,53,blue-collar,divorced,primary
7046,26,admin,single,secondary
7047,59,retired,married,primary
7048,44,blue-collar,single,secondary
7049,55,unemployed,married,secondary
7050,26,blue-collar,single,secondary
7051,41,blue-collar,married,primary
7052,28,management,single,tertiary
7053,40,management,married,tertiary
7054,47,unemployed,divorced,secondary
7055,39,services,married,primary
7056,38,blue-collar,married,secondary
7057,37,services,married,secondary
7058,36,blue-collar,married,secondary
7059,53,management,married,secondary
7060,47,technician,married,secondary
7061,28,management,single,tertiary
7062,32,student,single,unknown
7063,25,management,single,tertiary
7064,39,admin,married,tertiary
7065,60,retired,married,secondary
7066,39,admin,married,secondary
7067,31,admin,single,secondary
7068,45,admin,married,secondary
7069,36,technician,single,secondary
7070,44,services,married,secondary
7071,33,unemployed,single,secondary
7072,31,management,married,tertiary
7073,38,admin,divorced,secondary
7074,50,self-employed,married,secondary
7075,40,management,divorced,unknown
7076,33,technician,married,secondary
7077,42,admin,married,secondary
7078,42,management,single,tertiary
7079,33,blue-collar,married,secondary
7080,40,technician,married,unknown
7081,52,blue-collar,married,secondary
7082,49,technician,married,secondary
7083,30,management,single,tertiary
7084,26,blue-collar,single,secondary
7085,40,management,married,secondary
7086,30,blue-collar,married,secondary
7087,55,unemployed,married,tertiary
7088,48,self-employed,married,secondary
7089,28,technician,single,tertiary
7090,54,admin,married,secondary
7091,36,management,married,secondary
7092,34,admin,single,secondary
7093,39,housemaid,married,tertiary
7094,66,retired,married,secondary
7095,42,blue-collar,married,secondary
7096,55,retired,married,primary
7097,85,retired,married,unknown
7098,63,housemaid,married,secondary
7099,37,admin,single,secondary
7100,24,services,single,secondary
7101,34,technician,single,secondary
7102,28,management,single,tertiary
7103,58,retired,divorced,tertiary
7104,49,housemaid,divorced,primary
7105,31,blue-collar,single,secondary
7106,56,retired,married,secondary
7107,43,services,married,secondary
7108,32,blue-collar,single,secondary
7109,55,blue-collar,married,unknown
7110,55,housemaid,married,primary
7111,31,blue-collar,married,primary
7112,49,management,married,secondary
7113,41,admin,married,secondary
7114,56,retired,divorced,primary
7115,50,blue-collar,divorced,primary
7116,37,technician,single,secondary
7117,35,blue-collar,married,primary
7118,52,housemaid,married,secondary
7119,33,technician,married,tertiary
7120,42,management,married,tertiary
7121,33,admin,single,secondary
7122,35,admin,single,secondary
7123,28,student,single,tertiary
7124,41,admin,divorced,secondary
7125,44,blue-collar,married,secondary
7126,26,technician,single,secondary
7127,40,management,single,tertiary
7128,37,management,married,tertiary
7129,33,blue-collar,married,secondary
7130,36,admin,married,secondary
7131,28,unemployed,married,secondary
7132,37,self-employed,single,primary
7133,32,technician,single,secondary
7134,49,blue-collar,married,secondary
7135,36,blue-collar,married,secondary
7136,39,housemaid,married,primary
7137,34,blue-collar,married,unknown
7138,32,technician,single,tertiary
7139,26,services,married,secondary
7140,46,admin,divorced,secondary
7141,78,retired,divorced,secondary
7142,47,admin,married,secondary
7143,80,retired,married,secondary
7144,25,student,single,tertiary
7145,50,management,married,tertiary
7146,36,management,divorced,tertiary
7147,42,unemployed,married,primary
7148,54,management,married,tertiary
7149,43,retired,married,primary
7150,29,blue-collar,married,secondary
7151,36,management,married,tertiary
7152,59,blue-collar,married,unknown
7153,47,admin,married,secondary
7154,36,technician,single,secondary
7155,56,technician,married,secondary
7156,55,retired,divorced,secondary
7157,38,technician,divorced,secondary
7158,39,blue-collar,divorced,secondary
7159,35,management,single,tertiary
7160,54,blue-collar,married,primary
7161,32,services,single,tertiary
7162,30,technician,divorced,secondary
7163,51,blue-collar,married,secondary
7164,39,management,married,primary
7165,46,technician,married,secondary
7166,33,admin,single,tertiary
7167,34,management,married,tertiary
7168,33,management,married,tertiary
7169,55,blue-collar,single,primary
7170,49,services,married,secondary
7171,37,unemployed,married,tertiary
7172,29,technician,single,tertiary
7173,28,management,single,secondary
7174,21,unemployed,single,secondary
7175,44,services,married,secondary
7176,30,management,single,tertiary
7177,46,management,married,tertiary
7178,33,entrepreneur,married,secondary
7179,40,blue-collar,married,secondary
7180,42,management,single,tertiary
7181,44,management,divorced,tertiary
7182,32,admin,married,secondary
7183,34,blue-collar,married,secondary
7184,55,entrepreneur,married,secondary
7185,35,services,married,secondary
7186,47,admin,married,secondary
7187,29,admin,single,tertiary
7188,47,services,married,secondary
7189,39,blue-collar,married,primary
7190,40,blue-collar,married,primary
7191,42,admin,single,secondary
7192,31,management,married,tertiary
7193,31,management,married,tertiary
7194,82,housemaid,divorced,primary
7195,44,management,divorced,tertiary
7196,32,services,single,secondary
7197,40,technician,married,secondary
7198,26,admin,single,secondary
7199,30,admin,single,secondary
7200,45,blue-collar,married,secondary
7201,32,management,single,tertiary
7202,56,admin,married,secondary
7203,58,blue-collar,married,secondary
7204,28,management,single,unknown
7205,43,management,married,tertiary
7206,34,entrepreneur,divorced,tertiary
7207,40,services,married,secondary
7208,31,self-employed,single,tertiary
7209,28,admin,married,tertiary
7210,45,admin,married,secondary
7211,33,blue-collar,married,secondary
7212,42,admin,married,primary
7213,32,blue-collar,married,primary
7214,41,self-employed,married,secondary
7215,32,admin,married,secondary
7216,37,unemployed,married,secondary
7217,57,admin,married,secondary
7218,56,management,married,tertiary
7219,37,admin,single,secondary
7220,34,admin,married,secondary
7221,46,blue-collar,married,tertiary
7222,40,blue-collar,married,primary
7223,32,technician,single,tertiary
7224,28,admin,single,secondary
7225,46,self-employed,married,secondary
7226,44,management,married,tertiary
7227,55,management,divorced,primary
7228,75,retired,divorced,secondary
7229,41,management,married,tertiary
7230,30,blue-collar,single,primary
7231,33,entrepreneur,married,secondary
7232,43,unemployed,married,secondary
7233,49,self-employed,married,secondary
7234,32,blue-collar,married,secondary
7235,26,blue-collar,divorced,secondary
7236,55,blue-collar,divorced,secondary
7237,46,management,single,tertiary
7238,31,management,married,tertiary
7239,34,management,married,tertiary
7240,37,blue-collar,married,primary
7241,29,technician,single,tertiary
7242,24,admin,single,tertiary
7243,46,admin,married,secondary
7244,41,management,married,tertiary
7245,52,services,married,unknown
7246,27,services,single,tertiary
7247,44,management,married,tertiary
7248,39,technician,married,secondary
7249,52,housemaid,married,primary
7250,77,retired,single,primary
7251,35,technician,married,secondary
7252,49,management,divorced,tertiary
7253,37,housemaid,married,secondary
7254,46,management,married,tertiary
7255,43,entrepreneur,single,tertiary
7256,35,blue-collar,married,primary
7257,29,admin,single,tertiary
7258,52,housemaid,married,primary
7259,55,management,married,secondary
7260,33,technician,married,tertiary
7261,40,blue-collar,divorced,secondary
7262,39,blue-collar,married,secondary
7263,61,blue-collar,divorced,primary
7264,63,retired,married,secondary
7265,44,management,married,tertiary
7266,52,services,married,secondary
7267,58,unemployed,single,tertiary
7268,38,admin,married,secondary
7269,51,housemaid,married,primary
7270,29,self-employed,single,tertiary
7271,42,management,married,tertiary
7272,56,blue-collar,married,primary
7273,55,technician,married,secondary
7274,43,blue-collar,married,primary
7275,27,blue-collar,married,secondary
7276,54,services,married,secondary
7277,25,management,single,secondary
7278,33,blue-collar,married,primary
7279,46,admin,divorced,secondary
7280,26,services,single,secondary
7281,30,admin,married,tertiary
