account_id,customer_id,account_type,balance,has_credit_card,opened_date
10707,6707,fixed_deposit,31,yes,2021-04-20
10708,6708,savings,631,no,2021-04-20
10709,6709,current,62,no,2021-04-20
10710,6710,fixed_deposit,479,no,2021-04-20
10711,6711,savings,1121,yes,2021-04-20
10712,6712,fixed_deposit,138,no,2021-04-20
10713,6713,savings,0,no,2021-04-21
10714,6714,fixed_deposit,239,no,2021-04-21
10715,6715,current,866,yes,2021-04-21
10716,6716,savings,1466,no,2021-04-21
10717,6717,savings,3570,yes,2021-04-21
10718,6718,savings,440,yes,2021-04-21
10719,6719,savings,714,no,2021-04-21
10720,6720,savings,674,no,2021-04-21
10721,6721,savings,127,no,2021-04-21
10722,6722,savings,588,no,2021-04-21
10723,6723,current,-413,no,2021-04-21
10724,6724,savings,882,no,2021-04-21
10725,6725,savings,877,no,2021-04-22
10726,6726,current,337,no,2021-04-22
10727,6727,savings,192,yes,2021-04-22
10728,6728,savings,3350,yes,2021-04-22
10729,6729,savings,99,no,2021-04-22
10730,6730,fixed_deposit,806,no,2021-04-22
10731,6731,current,6739,yes,2021-04-22
10732,6732,savings,228,no,2021-04-22
10733,6733,current,-232,no,2021-04-22
10734,6734,current,556,no,2021-04-22
10735,6735,current,761,yes,2021-04-22
10736,6736,current,207,yes,2021-04-22
10737,6737,current,221,no,2021-04-23
10738,6738,savings,865,no,2021-04-23
10739,6739,savings,0,yes,2021-04-23
10740,6740,savings,1851,yes,2021-04-23
10741,6741,fixed_deposit,-272,no,2021-04-23
10742,6742,current,367,yes,2021-04-23
10743,6743,current,0,no,2021-04-23
10744,6744,fixed_deposit,230,no,2021-04-23
10745,6745,savings,0,yes,2021-04-23
10746,6746,current,1954,yes,2021-04-23
10747,6747,current,379,no,2021-04-23
10748,6748,fixed_deposit,-341,yes,2021-04-23
10749,6749,fixed_deposit,179,no,2021-04-24
10750,6750,current,13,no,2021-04-24
10751,6751,savings,839,no,2021-04-24
10752,6752,current,192,yes,2021-04-24
10753,6753,savings,576,yes,2021-04-24
10754,6754,current,643,no,2021-04-24
10755,6755,fixed_deposit,342,no,2021-04-24
10756,6756,savings,1329,yes,2021-04-24
10757,6757,current,219,no,2021-04-24
10758,6758,savings,141,no,2021-04-24
10759,6759,savings,402,no,2021-04-24
10760,6760,savings,8023,yes,2021-04-24
10761,6761,current,1131,no,2021-04-25
10762,6762,fixed_deposit,1925,no,2021-04-25
10763,6763,fixed_deposit,0,no,2021-04-25
10764,6764,savings,103,no,2021-04-25
10765,6765,fixed_deposit,1395,yes,2021-04-25
10766,6766,current,621,yes,2021-04-25
10767,6767,savings,1161,yes,2021-04-25
10768,6768,savings,24,no,2021-04-25
10769,6769,savings,2,no,2021-04-25
10770,6770,fixed_deposit,295,yes,2021-04-25
10771,6771,current,-208,yes,2021-04-25
10772,6772,current,258,yes,2021-04-25
10773,6773,savings,119,yes,2021-04-26
10774,6774,current,967,no,2021-04-26
10775,6775,savings,-90,yes,2021-04-26
10776,6776,savings,0,yes,2021-04-26
10777,6777,current,0,no,2021-04-26
10778,6778,savings,392,no,2021-04-26
10779,6779,current,23,no,2021-04-26
10780,6780,savings,2486,yes,2021-04-26
10781,6781,current,81,yes,2021-04-26
10782,6782,savings,1563,no,2021-04-26
10783,6783,current,1602,yes,2021-04-26
10784,6784,savings,2144,yes,2021-04-26
10785,6785,savings,273,no,2021-04-27
10786,6786,fixed_deposit,455,no,2021-04-27
10787,6787,savings,1038,yes,2021-04-27
10788,6788,current,-384,yes,2021-04-27
10789,6789,fixed_deposit,307,no,2021-04-27
10790,6790,savings,93,yes,2021-04-27
10791,6791,savings,127,no,2021-04-27
10792,6792,current,-150,no,2021-04-27
10793,6793,fixed_deposit,20718,no,2021-04-27
10794,6794,fixed_deposit,-218,no,2021-04-27
10795,6795,current,5222,yes,2021-04-27
10796,6796,current,484,yes,2021-04-27
10797,6797,savings,75,no,2021-04-28
10798,6798,fixed_deposit,1480,no,2021-04-28
10799,6799,fixed_deposit,1111,no,2021-04-28
10800,6800,savings,639,no,2021-04-28
10801,6801,savings,29,no,2021-04-28
10802,6802,savings,6374,no,2021-04-28
10803,6803,savings,363,no,2021-04-28
10804,6804,current,-94,no,2021-04-28
10805,6805,savings,92,no,2021-04-28
10806,6806,savings,222,yes,2021-04-28
10807,6807,savings,249,no,2021-04-28
10808,6808,fixed_deposit,1450,no,2021-04-28
10809,6809,current,2290,yes,2021-04-29
10810,6810,savings,0,no,2021-04-29
10811,6811,savings,1026,no,2021-04-29
10812,6812,fixed_deposit,3953,no,2021-04-29
10813,6813,current,1426,yes,2021-04-29
10814,6814,savings,53,no,2021-04-29
10815,6815,savings,160,yes,2021-04-29
10816,6816,savings,171,no,2021-04-29
10817,6817,savings,3237,yes,2021-04-29
10818,6818,current,192,no,2021-04-29
10819,6819,fixed_deposit,0,no,2021-04-29
10820,6820,savings,385,yes,2021-04-29
10821,6821,current,2591,no,2021-04-30
10822,6822,savings,39,no,2021-04-30
10823,6823,current,44,yes,2021-04-30
10824,6824,current,5432,yes,2021-04-30
10825,6825,savings,349,yes,2021-04-30
10826,6826,savings,20,yes,2021-04-30
10827,6827,current,381,no,2021-04-30
10828,6828,savings,4025,no,2021-04-30
10829,6829,savings,167,yes,2021-04-30
10830,6830,current,278,no,2021-04-30
10831,6831,fixed_deposit,263,no,2021-04-30
10832,6832,savings,4968,yes,2021-04-30
10833,6833,current,581,yes,2021-05-01
10834,6834,savings,682,yes,2021-05-01
10835,6835,current,779,no,2021-05-01
10836,6836,current,2139,no,2021-05-01
10837,6837,fixed_deposit,5888,no,2021-05-01
10838,6838,savings,0,yes,2021-05-01
10839,6839,current,3431,no,2021-05-01
10840,6840,current,188,no,2021-05-01
10841,6841,savings,3214,no,2021-05-01
10842,6842,savings,873,no,2021-05-01
10843,6843,savings,-32,no,2021-05-01
10844,6844,savings,1958,no,2021-05-01
10845,6845,fixed_deposit,76,no,2021-05-02
10846,6846,savings,1013,yes,2021-05-02
10847,6847,savings,2731,no,2021-05-02
10848,6848,current,93,no,2021-05-02
10849,6849,savings,173,no,2021-05-02
10850,6850,current,384,no,2021-05-02
10851,6851,savings,491,no,2021-05-02
10852,6852,fixed_deposit,728,yes,2021-05-02
10853,6853,fixed_deposit,411,yes,2021-05-02
10854,6854,fixed_deposit,265,no,2021-05-02
10855,6855,savings,-3,yes,2021-05-02
10856,6856,current,586,yes,2021-05-02
10857,6857,savings,-196,no,2021-05-03
10858,6858,savings,700,no,2021-05-03
10859,6859,savings,-67,yes,2021-05-03
10860,6860,current,1600,yes,2021-05-03
10861,6861,savings,508,no,2021-05-03
10862,6862,current,486,yes,2021-05-03
10863,6863,savings,243,no,2021-05-03
10864,6864,savings,203,yes,2021-05-03
10865,6865,current,1944,no,2021-05-03
10866,6866,savings,882,no,2021-05-03
10867,6867,current,2924,no,2021-05-03
10868,6868,savings,20,yes,2021-05-03
10869,6869,current,1417,no,2021-05-04
10870,6870,current,340,no,2021-05-04
10871,6871,savings,4062,yes,2021-05-04
10872,6872,savings,133,no,2021-05-04
10873,6873,current,0,no,2021-05-04
10874,6874,current,8876,no,2021-05-04
10875,6875,savings,423,yes,2021-05-04
10876,6876,savings,58,yes,2021-05-04
10877,6877,fixed_deposit,5,no,2021-05-04
10878,6878,current,175,no,2021-05-04
10879,6879,savings,1349,no,2021-05-04
10880,6880,savings,6596,no,2021-05-04
10881,6881,savings,1741,yes,2021-05-05
10882,6882,current,25,no,2021-05-05
10883,6883,savings,0,yes,2021-05-05
10884,6884,fixed_deposit,4374,no,2021-05-05
10885,6885,savings,16,no,2021-05-05
10886,6886,savings,574,no,2021-05-05
10887,6887,current,615,no,2021-05-05
10888,6888,fixed_deposit,0,yes,2021-05-05
10889,6889,current,395,no,2021-05-05
10890,6890,savings,678,yes,2021-05-05
10891,6891,current,25,yes,2021-05-05
10892,6892,current,626,yes,2021-05-05
10893,6893,savings,165,no,2021-05-06
10894,6894,savings,746,yes,2021-05-06
10895,6895,savings,376,no,2021-05-06
10896,6896,savings,-55,no,2021-05-06
10897,6897,fixed_deposit,0,no,2021-05-06
10898,6898,savings,21,yes,2021-05-06
10899,6899,fixed_deposit,3003,yes,2021-05-06
10900,6900,current,92,no,2021-05-06
10901,6901,current,511,no,2021-05-06
10902,6902,current,6904,yes,2021-05-06
10903,6903,savings,795,no,2021-05-06
10904,6904,savings,0,no,2021-05-06
10905,6905,savings,166,no,2021-05-07
10906,6906,current,157,no,2021-05-07
10907,6907,savings,0,no,2021-05-07
10908,6908,current,0,no,2021-05-07
10909,6909,savings,174,yes,2021-05-07
10910,6910,savings,1536,no,2021-05-07
10911,6911,savings,1114,no,2021-05-07
10912,6912,fixed_deposit,816,yes,2021-05-07
10913,6913,current,1202,no,2021-05-07
10914,6914,savings,600,yes,2021-05-07
10915,6915,current,6,yes,2021-05-07
10916,6916,savings,2655,yes,2021-05-07
10917,6917,fixed_deposit,499,no,2021-05-08
10918,6918,current,0,no,2021-05-08
10919,6919,savings,197,no,2021-05-08
10920,6920,current,289,no,2021-05-08
10921,6921,savings,5336,yes,2021-05-08
10922,6922,fixed_deposit,434,no,2021-05-08
10923,6923,savings,691,no,2021-05-08
10924,6924,current,-250,no,2021-05-08
10925,6925,savings,3696,no,2021-05-08
10926,6926,current,2595,yes,2021-05-08
10927,6927,current,1077,no,2021-05-08
10928,6928,current,501,no,2021-05-08
10929,6929,current,21,yes,2021-05-09
10930,6930,fixed_deposit,797,no,2021-05-09
10931,6931,savings,1659,no,2021-05-09
10932,6932,savings,97,yes,2021-05-09
10933,6933,savings,2,no,2021-05-09
10934,6934,fixed_deposit,384,no,2021-05-09
10935,6935,savings,63,no,2021-05-09
10936,6936,current,1327,yes,2021-05-09
10937,6937,current,284,yes,2021-05-09
10938,6938,savings,3395,yes,2021-05-09
10939,6939,savings,2038,no,2021-05-09
10940,6940,savings,15,no,2021-05-09
10941,6941,savings,1187,no,2021-05-10
10942,6942,savings,3047,yes,2021-05-10
10943,6943,savings,11650,yes,2021-05-10
10944,6944,fixed_deposit,1387,no,2021-05-10
10945,6945,fixed_deposit,0,no,2021-05-10
10946,6946,savings,1387,no,2021-05-10
10947,6947,savings,446,no,2021-05-10
10948,6948,savings,275,no,2021-05-10
10949,6949,current,1655,no,2021-05-10
10950,6950,current,196,no,2021-05-10
10951,6951,savings,0,no,2021-05-10
10952,6952,savings,1327,no,2021-05-10
10953,6953,current,0,no,2021-05-11
10954,6954,current,206,yes,2021-05-11
10955,6955,savings,523,yes,2021-05-11
10956,6956,current,0,yes,2021-05-11
10957,6957,savings,444,no,2021-05-11
10958,6958,savings,1401,yes,2021-05-11
10959,6959,current,205,yes,2021-05-11
10960,6960,current,3957,no,2021-05-11
10961,6961,savings,9645,yes,2021-05-11
10962,6962,fixed_deposit,620,no,2021-05-11
10963,6963,savings,1541,no,2021-05-11
10964,6964,current,-37,no,2021-05-11
10965,6965,savings,-601,yes,2021-05-12
10966,6966,fixed_deposit,197,yes,2021-05-12
10967,6967,fixed_deposit,-276,no,2021-05-12
10968,6968,savings,824,no,2021-05-12
10969,6969,fixed_deposit,636,no,2021-05-12
10970,6970,current,19,yes,2021-05-12
10971,6971,current,641,no,2021-05-12
10972,6972,savings,2983,yes,2021-05-12
10973,6973,current,0,no,2021-05-12
10974,6974,fixed_deposit,252,no,2021-05-12
10975,6975,savings,119,no,2021-05-12
10976,6976,fixed_deposit,171,no,2021-05-12
10977,6977,savings,0,no,2021-05-13
10978,6978,savings,-249,no,2021-05-13
10979,6979,current,455,no,2021-05-13
10980,6980,current,10,no,2021-05-13
10981,6981,current,529,no,2021-05-13
10982,6982,savings,1859,no,2021-05-13
10983,6983,fixed_deposit,613,no,2021-05-13
10984,6984,savings,751,no,2021-05-13
10985,6985,savings,0,no,2021-05-13
10986,6986,savings,1471,yes,2021-05-13
10987,6987,current,7503,yes,2021-05-13
10988,6988,fixed_deposit,68,yes,2021-05-13
10989,6989,current,530,no,2021-05-14
10990,6990,current,1319,no,2021-05-14
10991,6991,savings,479,no,2021-05-14
10992,6992,current,360,no,2021-05-14
10993,6993,savings,2163,no,2021-05-14
10994,6994,savings,136,yes,2021-05-14
10995,6995,savings,-196,no,2021-05-14
10996,6996,current,4087,no,2021-05-14
10997,6997,current,1354,no,2021-05-14
10998,6998,current,2,yes,2021-05-14
10999,6999,savings,2337,no,2021-05-14
11000,7000,savings,514,no,2021-05-14
11001,7001,current,6212,no,2021-05-15
11002,7002,savings,424,no,2021-05-15
11003,7003,fixed_deposit,499,no,2021-05-15
11004,7004,current,8,no,2021-05-15
11005,7005,savings,1305,no,2021-05-15
11006,7006,fixed_deposit,300,no,2021-05-15
11007,7007,current,976,no,2021-05-15
11008,7008,savings,2700,yes,2021-05-15
11009,7009,current,-497,no,2021-05-15
11010,7010,savings,2424,yes,2021-05-15
11011,7011,current,-2049,yes,2021-05-15
11012,7012,current,2081,yes,2021-05-15
11013,7013,fixed_deposit,189,yes,2021-05-16
11014,7014,current,0,no,2021-05-16
11015,7015,savings,327,no,2021-05-16
11016,7016,current,426,yes,2021-05-16
11017,7017,savings,1291,no,2021-05-16
11018,7018,current,3473,no,2021-05-16
11019,7019,current,434,no,2021-05-16
11020,7020,savings,105,no,2021-05-16
11021,7021,savings,975,no,2021-05-16
11022,7022,fixed_deposit,-479,yes,2021-05-16
11023,7023,fixed_deposit,62,yes,2021-05-16
11024,7024,savings,0,yes,2021-05-16
11025,7025,savings,0,no,2021-05-17
11026,7026,savings,1202,no,2021-05-17
11027,7027,fixed_deposit,2854,yes,2021-05-17
11028,7028,savings,9,yes,2021-05-17
11029,7029,current,203,yes,2021-05-17
11030,7030,savings,0,no,2021-05-17
11031,7031,current,2467,yes,2021-05-17
11032,7032,savings,3850,no,2021-05-17
11033,7033,current,47,yes,2021-05-17
11034,7034,savings,1895,no,2021-05-17
11035,7035,current,522,yes,2021-05-17
11036,7036,savings,-918,no,2021-05-17
11037,7037,current,-193,yes,2021-05-18
11038,7038,fixed_deposit,48,no,2021-05-18
11039,7039,savings,0,no,2021-05-18
11040,7040,fixed_deposit,201,no,2021-05-18
11041,7041,current,598,no,2021-05-18
11042,7042,savings,1506,yes,2021-05-18
11043,7043,savings,26,yes,2021-05-18
11044,7044,savings,1582,no,2021-05-18
11045,7045,current,559,no,2021-05-18
11046,7046,current,0,no,2021-05-18
11047,7047,savings,-411,no,2021-05-18
11048,7048,current,36,no,2021-05-18
11049,7049,current,512,no,2021-05-19
11050,7050,fixed_deposit,786,yes,2021-05-19
11051,7051,current,3658,no,2021-05-19
11052,7052,fixed_deposit,-227,yes,2021-05-19
11053,7053,current,423,no,2021-05-19
11054,7054,savings,947,yes,2021-05-19
11055,7055,current,324,yes,2021-05-19
11056,7056,savings,0,no,2021-05-19
11057,7057,savings,1694,no,2021-05-19
11058,7058,savings,2894,yes,2021-05-19
11059,7059,current,2693,yes,2021-05-19
11060,7060,current,644,no,2021-05-19
11061,7061,savings,185,no,2021-05-20
11062,7062,savings,1583,no,2021-05-20
11063,7063,savings,2399,no,2021-05-20
11064,7064,current,1322,yes,2021-05-20
11065,7065,savings,194,no,2021-05-20
11066,7066,current,1221,no,2021-05-20
11067,7067,savings,-302,no,2021-05-20
11068,7068,savings,256,yes,2021-05-20
11069,7069,savings,0,no,2021-05-20
11070,7070,savings,1335,no,2021-05-20
11071,7071,fixed_deposit,682,no,2021-05-20
11072,7072,savings,0,no,2021-05-20
11073,7073,savings,3834,no,2021-05-21
11074,7074,savings,5312,no,2021-05-21
11075,7075,savings,4095,yes,2021-05-21
11076,7076,savings,0,no,2021-05-21
11077,7077,savings,-1386,no,2021-05-21
11078,7078,current,525,no,2021-05-21
11079,7079,current,2,yes,2021-05-21
11080,7080,savings,0,no,2021-05-21
11081,7081,savings,1500,yes,2021-05-21
11082,7082,fixed_deposit,378,yes,2021-05-21
11083,7083,savings,552,no,2021-05-21
11084,7084,savings,-84,no,2021-05-21
11085,7085,savings,-240,yes,2021-05-22
11086,7086,savings,501,no,2021-05-22
11087,7087,current,5345,no,2021-05-22
11088,7088,savings,1559,no,2021-05-22
11089,7089,current,0,yes,2021-05-22
11090,7090,savings,0,no,2021-05-22
11091,7091,savings,1989,no,2021-05-22
11092,7092,current,598,yes,2021-05-22
11093,7093,savings,94,no,2021-05-22
11094,7094,current,3473,no,2021-05-22
11095,7095,savings,349,yes,2021-05-22
11096,7096,current,3876,no,2021-05-22
11097,7097,savings,1934,no,2021-05-23
11098,7098,fixed_deposit,2,no,2021-05-23
11099,7099,savings,9,no,2021-05-23
11100,7100,fixed_deposit,11,yes,2021-05-23
11101,7101,savings,60,no,2021-05-23
11102,7102,current,882,yes,2021-05-23
11103,7103,savings,499,no,2021-05-23
11104,7104,fixed_deposit,198,yes,2021-05-23
11105,7105,savings,2093,yes,2021-05-23
11106,7106,savings,74,no,2021-05-23
11107,7107,savings,1220,yes,2021-05-23
11108,7108,savings,1342,no,2021-05-23
11109,7109,savings,6134,no,2021-05-24
11110,7110,fixed_deposit,3680,no,2021-05-24
11111,7111,fixed_deposit,605,no,2021-05-24
11112,7112,savings,104,yes,2021-05-24
11113,7113,fixed_deposit,683,yes,2021-05-24
11114,7114,current,48,no,2021-05-24
11115,7115,savings,15,no,2021-05-24
11116,7116,current,6714,no,2021-05-24
11117,7117,current,623,yes,2021-05-24
11118,7118,fixed_deposit,234,yes,2021-05-24
11119,7119,savings,599,yes,2021-05-24
11120,7120,current,9916,yes,2021-05-24
11121,7121,savings,3160,yes,2021-05-25
11122,7122,savings,0,no,2021-05-25
11123,7123,savings,2306,yes,2021-05-25
11124,7124,fixed_deposit,2550,no,2021-05-25
11125,7125,current,701,no,2021-05-25
11126,7126,current,3244,yes,2021-05-25
11127,7127,current,402,no,2021-05-25
11128,7128,savings,6014,no,2021-05-25
11129,7129,savings,-81,no,2021-05-25
11130,7130,savings,898,no,2021-05-25
11131,7131,savings,863,yes,2021-05-25
11132,7132,current,235,no,2021-05-25
11133,7133,current,12,no,2021-05-26
11134,7134,savings,298,no,2021-05-26
11135,7135,savings,3463,no,2021-05-26
11136,7136,savings,13338,no,2021-05-26
11137,7137,savings,391,no,2021-05-26
11138,7138,fixed_deposit,569,no,2021-05-26
11139,7139,current,54,no,2021-05-26
11140,7140,current,875,no,2021-05-26
11141,7141,savings,631,yes,2021-05-26
11142,7142,savings,3434,yes,2021-05-26
11143,7143,savings,1610,no,2021-05-26
11144,7144,fixed_deposit,505,yes,2021-05-26
11145,7145,current,11528,yes,2021-05-27
11146,7146,savings,102,no,2021-05-27
11147,7147,current,-581,yes,2021-05-27
11148,7148,savings,0,yes,2021-05-27
11149,7149,current,7298,no,2021-05-27
11150,7150,fixed_deposit,0,no,2021-05-27
11151,7151,current,909,no,2021-05-27
11152,7152,current,337,no,2021-05-27
11153,7153,savings,829,no,2021-05-27
11154,7154,savings,301,no,2021-05-27
11155,7155,savings,147,no,2021-05-27
11156,7156,savings,282,no,2021-05-27
11157,7157,current,1294,no,2021-05-28
11158,7158,current,0,no,2021-05-28
11159,7159,savings,995,yes,2021-05-28
11160,7160,current,532,yes,2021-05-28
11161,7161,savings,785,no,2021-05-28
11162,7162,savings,3028,yes,2021-05-28
11163,7163,savings,1022,no,2021-05-28
11164,7164,savings,0,no,2021-05-28
11165,7165,savings,792,no,2021-05-28
11166,7166,savings,490,yes,2021-05-28
11167,7167,savings,417,no,2021-05-28
11168,7168,fixed_deposit,2071,yes,2021-05-28
11169,7169,savings,1187,no,2021-05-29
11170,7170,savings,280,no,2021-05-29
11171,7171,savings,1236,yes,2021-05-29
11172,7172,current,910,no,2021-05-29
11173,7173,savings,-994,yes,2021-05-29
11174,7174,current,1333,no,2021-05-29
11175,7175,current,850,yes,2021-05-29
11176,7176,current,3773,yes,2021-05-29
11177,7177,current,460,yes,2021-05-29
11178,7178,savings,3140,yes,2021-05-29
11179,7179,savings,1028,no,2021-05-29
11180,7180,savings,4264,no,2021-05-29
11181,7181,current,3932,no,2021-05-30
11182,7182,savings,-1,yes,2021-05-30
11183,7183,savings,1682,no,2021-05-30
11184,7184,fixed_deposit,814,no,2021-05-30
11185,7185,savings,819,no,2021-05-30
11186,7186,current,1265,no,2021-05-30
11187,7187,current,514,no,2021-05-30
11188,7188,savings,1764,yes,2021-05-30
11189,7189,savings,275,no,2021-05-30
11190,7190,savings,592,no,2021-05-30
11191,7191,current,1143,no,2021-05-30
11192,7192,current,546,yes,2021-05-30
11193,7193,current,1164,yes,2021-05-31
11194,7194,fixed_deposit,1381,yes,2021-05-31
11195,7195,current,0,yes,2021-05-31
11196,7196,savings,659,yes,2021-05-31
11197,7197,savings,192,no,2021-05-31
11198,7198,current,-12,no,2021-05-31
11199,7199,savings,186,no,2021-05-31
11200,7200,savings,2246,yes,2021-05-31
11201,7201,current,124,no,2021-05-31
11202,7202,savings,2087,yes,2021-05-31
11203,7203,fixed_deposit,1298,no,2021-05-31
11204,7204,current,101,no,2021-05-31
11205,7205,savings,46,no,2021-06-01
11206,7206,fixed_deposit,262,no,2021-06-01
11207,7207,savings,0,no,2021-06-01
11208,7208,savings,17924,yes,2021-06-01
11209,7209,savings,167,yes,2021-06-01
11210,7210,savings,967,yes,2021-06-01
11211,7211,savings,0,yes,2021-06-01
11212,7212,savings,1547,no,2021-06-01
11213,7213,savings,388,yes,2021-06-01
11214,7214,savings,1,no,2021-06-01
11215,7215,current,0,yes,2021-06-01
11216,7216,current,80,no,2021-06-01
11217,7217,savings,4168,no,2021-06-02
11218,7218,savings,0,yes,2021-06-02
11219,7219,savings,781,no,2021-06-02
11220,7220,savings,804,no,2021-06-02
11221,7221,current,993,yes,2021-06-02
11222,7222,current,34,no,2021-06-02
11223,7223,savings,0,yes,2021-06-02
11224,7224,savings,520,no,2021-06-02
11225,7225,savings,567,no,2021-06-02
11226,7226,current,7177,no,2021-06-02
11227,7227,savings,3629,no,2021-06-02
11228,7228,fixed_deposit,2199,yes,2021-06-02
11229,7229,current,223,no,2021-06-03
11230,7230,savings,185,no,2021-06-03
11231,7231,current,5809,no,2021-06-03
11232,7232,fixed_deposit,210,no,2021-06-03
11233,7233,current,-199,no,2021-06-03
11234,7234,savings,897,no,2021-06-03
11235,7235,savings,0,yes,2021-06-03
11236,7236,current,7378,no,2021-06-03
11237,7237,current,593,yes,2021-06-03
11238,7238,current,1224,no,2021-06-03
11239,7239,fixed_deposit,3031,no,2021-06-03
11240,7240,fixed_deposit,708,no,2021-06-03
11241,7241,fixed_deposit,542,yes,2021-06-04
11242,7242,savings,1141,no,2021-06-04
11243,7243,current,-42,no,2021-06-04
11244,7244,current,-556,no,2021-06-04
11245,7245,current,482,yes,2021-06-04
11246,7246,current,1501,no,2021-06-04
11247,7247,savings,1850,yes,2021-06-04
11248,7248,current,2266,no,2021-06-04
11249,7249,current,3283,yes,2021-06-04
11250,7250,savings,300,yes,2021-06-04
11251,7251,savings,1,yes,2021-06-04
11252,7252,savings,178,yes,2021-06-04
11253,7253,savings,187,yes,2021-06-05
11254,7254,savings,229,no,2021-06-05
11255,7255,savings,42,no,2021-06-05
11256,7256,current,-367,yes,2021-06-05
11257,7257,current,8,no,2021-06-05
11258,7258,current,256,no,2021-06-05
11259,7259,current,2410,no,2021-06-05
11260,7260,savings,2976,yes,2021-06-05
11261,7261,savings,-426,yes,2021-06-05
11262,7262,fixed_deposit,39,no,2021-06-05
11263,7263,savings,1428,yes,2021-06-05
11264,7264,fixed_deposit,2030,yes,2021-06-05
11265,7265,current,-1636,yes,2021-06-06
11266,7266,current,108,yes,2021-06-06
11267,7267,fixed_deposit,2094,no,2021-06-06
11268,7268,savings,47,yes,2021-06-06
11269,7269,savings,618,no,2021-06-06
11270,7270,current,162,no,2021-06-06
11271,7271,savings,-671,no,2021-06-06
11272,7272,fixed_deposit,136,yes,2021-06-06
11273,7273,savings,6958,yes,2021-06-06
11274,7274,current,953,no,2021-06-06
11275,7275,current,821,no,2021-06-06
11276,7276,current,131,no,2021-06-06
11277,7277,savings,1272,no,2021-06-07
11278,7278,savings,-306,no,2021-06-07
11279,7279,current,3201,no,2021-06-07
11280,7280,savings,1114,no,2021-06-07
11281,7281,current,4168,no,2021-06-07
11282,7282,current,0,yes,2021-06-07
11283,7283,current,0,yes,2021-06-07
11284,7284,current,3309,yes,2021-06-07
11285,7285,savings,1377,yes,2021-06-07
11286,7286,current,150,no,2021-06-07
11287,7287,fixed_deposit,553,yes,2021-06-07
11288,7288,savings,458,no,2021-06-07
11289,7289,fixed_deposit,565,no,2021-06-08
11290,7290,savings,0,yes,2021-06-08
11291,7291,savings,2278,no,2021-06-08
11292,7292,savings,210,yes,2021-06-08
11293,7293,fixed_deposit,15578,yes,2021-06-08
11294,7294,savings,236,no,2021-06-08
11295,7295,fixed_deposit,1704,no,2021-06-08
11296,7296,fixed_deposit,1693,yes,2021-06-08
11297,7297,savings,372,yes,2021-06-08
11298,7298,savings,1147,yes,2021-06-08
11299,7299,current,3166,yes,2021-06-08
11300,7300,savings,1074,yes,2021-06-08
11301,7301,current,23,no,2021-06-09
11302,7302,savings,1431,yes,2021-06-09
11303,7303,savings,814,no,2021-06-09
11304,7304,current,142,no,2021-06-09
11305,7305,savings,810,no,2021-06-09
11306,7306,savings,1604,yes,2021-06-09
11307,7307,savings,0,no,2021-06-09
11308,7308,savings,488,yes,2021-06-09
11309,7309,current,4110,no,2021-06-09
11310,7310,current,1746,yes,2021-06-09
11311,7311,savings,-208,no,2021-06-09
11312,7312,current,152,yes,2021-06-09
11313,7313,current,0,yes,2021-06-10
11314,7314,savings,399,yes,2021-06-10
11315,7315,savings,318,yes,2021-06-10
11316,7316,fixed_deposit,9072,no,2021-06-10
11317,7317,current,3071,no,2021-06-10
11318,7318,current,177,yes,2021-06-10
11319,7319,current,10786,no,2021-06-10
11320,7320,savings,0,no,2021-06-10
11321,7321,current,879,no,2021-06-10
11322,7322,current,1887,yes,2021-06-10
11323,7323,current,3331,no,2021-06-10
11324,7324,savings,3,yes,2021-06-10
11325,7325,savings,7668,no,2021-06-11
11326,7326,savings,55,no,2021-06-11
11327,7327,fixed_deposit,0,no,2021-06-11
11328,7328,savings,2998,no,2021-06-11
11329,7329,savings,524,no,2021-06-11
11330,7330,savings,106,yes,2021-06-11
11331,7331,savings,85,no,2021-06-11
11332,7332,current,249,yes,2021-06-11
11333,7333,current,10,yes,2021-06-11
11334,7334,current,523,no,2021-06-11
11335,7335,savings,1321,no,2021-06-11
11336,7336,current,-194,no,2021-06-11
11337,7337,savings,4517,no,2021-06-12
11338,7338,savings,964,no,2021-06-12
11339,7339,savings,923,yes,2021-06-12
11340,7340,savings,2677,yes,2021-06-12
11341,7341,savings,873,no,2021-06-12
11342,7342,current,-1050,yes,2021-06-12
11343,7343,current,361,no,2021-06-12
11344,7344,current,1466,no,2021-06-12
11345,7345,savings,782,no,2021-06-12
11346,7346,savings,3576,no,2021-06-12
11347,7347,savings,3,yes,2021-06-12
11348,7348,fixed_deposit,-112,no,2021-06-12
11349,7349,current,759,yes,2021-06-13
11350,7350,current,195,no,2021-06-13
11351,7351,savings,15,yes,2021-06-13
11352,7352,current,-1053,no,2021-06-13
11353,7353,savings,488,no,2021-06-13
11354,7354,current,287,no,2021-06-13
11355,7355,fixed_deposit,578,no,2021-06-13
11356,7356,fixed_deposit,1509,no,2021-06-13
11357,7357,current,3794,no,2021-06-13
11358,7358,savings,4324,no,2021-06-13
11359,7359,fixed_deposit,793,no,2021-06-13
11360,7360,current,943,no,2021-06-13
11361,7361,savings,0,no,2021-06-14
11362,7362,savings,19447,no,2021-06-14
11363,7363,savings,565,yes,2021-06-14
11364,7364,savings,1541,no,2021-06-14
11365,7365,savings,1079,no,2021-06-14
11366,7366,current,0,no,2021-06-14
